0.755620,0.031679,0.875136,-0.039173,0.140938,-0.730659,-0.271136,0.592895,0.037165,0.148387,-0.323927,0.011034,-0.012797,-0.051967,-0.070107,-0.931505,-0.067112,-0.194230,0.689770,0.887409,0.603915,0.301691,-0.103268,-0.533497,0.192846,0.092609,-0.001835,-0.308805,-0.637495,0.150598,0.039312,0.176157,0.366825,0.056984,-0.416113,0.496407,-0.153345,-0.084259,-0.343562,0.216021
0.155402,-0.147616,-0.896425,-0.162851,0.085861,-0.021563,-0.038433,0.820766,0.185226,0.605063,0.247350,0.057022,-0.005926,-0.140242,-0.075343,-0.627282,0.188865,-0.245833,-0.047469,0.510435,-0.590516,0.151092,-0.130624,-0.094509,0.050633,0.186757,-0.038185,0.045289,0.338149,0.079369,0.076315,0.185441,-0.139185,0.451672,-0.428657,0.055474,0.025498,-0.003961,-0.107713,0.139567
0.772648,-0.015986,-0.087518,0.584825,-0.900484,-0.000466,0.164842,0.083995,0.097526,-0.164108,0.725639,-0.077121,-0.454165,0.003741,-0.092321,-0.991852,-0.011287,-0.002554,0.836126,0.895548,0.337552,-0.190705,-0.686914,0.391068,0.256175,-0.448733,0.372123,-0.700093,-0.929447,-0.863686,-0.074357,0.790446,0.768948,-0.000569,0.079969,-0.978835,-0.835831,-0.821603,0.679510,0.185576
-0.050422,0.088000,0.141229,0.008592,0.001973,-0.775573,-0.338545,-0.089077,-0.174272,-0.500098,-0.492943,0.199624,0.564274,0.331504,-0.445980,0.103479,0.213747,0.317015,-0.321931,-0.395402,0.234612,0.192625,0.039989,0.057842,0.017164,-0.029472,0.026574,-0.278257,-0.573886,0.053891,-0.021812,-0.274703,0.043972,-0.005646,-0.166433,-0.059773,-0.270703,-0.008097,0.139807,-0.098325
0.437965,-0.065585,-0.703511,-0.062309,0.087709,-0.018358,-0.129071,0.502213,0.108167,0.288389,0.217921,0.048658,-0.020430,-0.075793,-0.024258,-0.451234,0.145467,-0.378136,-0.020042,0.422286,-0.513983,0.056866,-0.011058,-0.062109,-0.071135,0.260307,-0.130506,0.049305,0.359168,0.056532,0.009487,0.057502,-0.059326,0.504040,-0.344825,-0.025504,0.051296,0.042617,-0.079649,0.058152
0.437965,-0.065585,-0.703511,-0.062309,0.087709,-0.018358,-0.129071,0.502213,0.108167,0.288389,0.217921,0.048658,-0.020430,-0.075793,-0.024258,-0.451234,0.145467,-0.378136,-0.020042,0.422286,-0.513983,0.056866,-0.011058,-0.062109,-0.071135,0.260307,-0.130506,0.049305,0.359168,0.056532,0.009487,0.057502,-0.059326,0.504040,-0.344825,-0.025504,0.051296,0.042617,-0.079649,0.058152
0.657219,-0.000884,-0.356262,-0.223924,0.424215,-0.009818,0.240671,0.213301,0.628201,-0.189275,0.105570,0.021766,-0.124194,-0.020479,0.143221,-0.569870,-0.066262,-0.037338,0.002878,0.544600,-0.471286,-0.158918,-0.029806,-0.007166,0.358536,0.112109,-0.089722,0.077605,0.331296,0.132460,0.048353,0.340643,0.185987,0.186529,-0.544406,-0.057850,0.086485,-0.012596,-0.059123,0.172928
0.121223,-0.000257,-0.096731,0.873491,-0.863863,0.032722,-0.022409,-0.099047,0.755455,-0.009794,0.652801,-0.016005,-0.292875,0.034039,-0.044737,-0.081653,-0.500230,-0.003488,-0.002319,0.070225,0.056404,-0.434615,0.323054,0.815763,0.006855,-0.086506,-0.088409,-0.443662,0.274704,0.299301,-0.004219,-0.132056,-0.097894,0.434778,0.095816,-0.896404,-0.549951,0.159716,0.957907,-0.541952
0.155402,-0.147616,-0.896425,-0.162851,0.085861,-0.021563,-0.038433,0.820766,0.185226,0.605063,0.247350,0.057022,-0.005926,-0.140242,-0.075343,-0.627282,0.188865,-0.245833,-0.047469,0.510435,-0.590516,0.151092,-0.130624,-0.094509,0.050633,0.186757,-0.038185,0.045289,0.338149,0.079369,0.076315,0.185441,-0.139185,0.451672,-0.428657,0.055474,0.025498,-0.003961,-0.107713,0.139567
0.045129,0.000887,-0.031983,0.387349,0.067083,0.109230,0.234791,-0.254449,0.772204,-0.007123,-0.693755,-0.001884,-0.344045,-0.066998,0.145786,0.338692,-0.827416,-0.000774,-0.277934,0.016857,0.028722,-0.200830,0.093798,0.401075,0.155713,-0.039776,0.014260,0.044728,0.552639,0.098932,-0.026846,0.539688,-0.006393,0.116149,0.021628,-0.427933,-0.177629,0.013179,0.346854,-0.061649
0.115676,0.000836,-0.032135,0.303925,0.750866,0.140306,0.127783,-0.277311,0.791860,0.001691,-0.710910,-0.018533,0.404488,-0.116333,0.296003,0.492514,-0.799570,-0.000425,-0.474494,-0.067212,-0.074554,-0.051116,-0.737510,0.898632,0.135790,0.097140,-0.421275,-0.096700,0.222210,0.213223,-0.000564,0.640104,-0.671747,0.513975,0.955854,0.877723,-0.314812,0.250338,-0.816008,-0.916738
-0.242788,0.081886,-0.260203,-0.161576,0.087393,-0.204976,-0.097883,0.018525,0.195354,-0.715152,-0.147289,0.461429,0.284817,-0.116633,0.150946,0.099803,0.112265,-0.794140,0.027646,0.328001,-0.066883,-0.125382,0.054111,-0.066904,-0.011056,0.005716,-0.095954,0.177944,0.555896,0.148259,-0.038913,-0.109358,-0.144586,0.428010,0.053796,-0.079052,-0.096028,0.085483,-0.109294,-0.059335
0.729450,-0.613082,-0.115017,-0.120832,0.513928,-0.003912,-0.334712,0.303510,0.005330,0.472607,0.792613,-0.063822,0.007195,0.042330,0.769427,-0.877666,0.093619,-0.000008,0.244669,0.425507,0.059278,-0.420841,0.258462,0.454295,0.082134,-0.084889,-0.053832,-0.401739,-0.823501,-0.461492,-0.005600,-0.051512,-0.012998,0.057637,0.002756,-0.617780,-0.454878,0.095869,0.924287,-0.155638
-0.038898,0.086439,0.103543,0.016795,0.197818,-0.094871,0.352457,-0.049280,0.135610,-0.056832,-0.494040,0.060440,0.367266,-0.195734,0.420524,0.221082,-0.021503,-0.043984,0.008013,-0.153834,0.209608,-0.091811,0.353219,0.148543,0.322084,-0.128819,0.001481,-0.260141,-0.461767,-0.044611,-0.051801,0.432361,0.158904,-0.039158,-0.110892,-0.382522,-0.236146,-0.062756,0.333481,-0.037694
0.012722,-0.005673,-0.450195,-0.410192,0.214538,-0.095370,0.206085,0.116650,0.757698,-0.436862,0.231541,0.039137,-0.172295,-0.041950,0.019106,-0.402756,0.208456,-0.162644,-0.019978,0.426368,-0.527245,0.121533,-0.112625,-0.055446,0.156995,0.034019,0.015675,0.064839,0.392789,0.083021,0.125552,0.227447,-0.021985,0.407170,-0.557101,0.011616,0.032985,0.004107,-0.089328,0.134763
0.209422,-0.020145,-0.327756,-0.994205,-0.009248,0.017433,-0.348439,0.921333,-0.974240,0.467114,0.962659,-0.478438,0.013096,-0.375879,-0.547696,-0.107967,0.075419,0.254175,-0.124939,0.411512,-0.750697,0.020367,-0.280938,-0.422980,-0.151133,0.512417,-0.388016,0.019508,0.216072,0.053194,0.005766,0.126980,-0.928872,-0.417424,0.929594,0.716222,0.008062,0.100706,-0.250715,0.538446
0.909975,-0.648893,-0.873613,0.250016,0.281016,-0.000601,0.507826,0.700448,-0.114787,0.884893,0.417950,0.135690,-0.000130,0.113743,-0.020632,-0.942211,0.024745,0.531481,0.709134,0.613712,-0.730989,0.154004,-0.795348,-0.152355,0.000370,-0.412754,0.620930,-0.571533,-0.908781,-0.817180,-0.222404,-0.122443,0.630925,-0.086279,0.045725,0.879166,-0.382768,-0.871944,0.071875,-0.338000
0.006410,0.008349,-0.013251,0.012119,-0.986694,0.110257,0.762649,-0.002194,0.549631,0.000128,-0.497641,-0.015350,-0.514785,-0.359991,0.363925,0.471235,-0.925131,-0.000008,-0.071281,-0.000034,0.064053,-0.514401,0.332379,0.406895,0.084003,-0.063003,0.018385,-0.379986,-0.613552,0.043991,-0.005381,0.425254,-0.004532,-0.005738,0.003473,-0.543262,-0.444305,0.048018,0.945476,-0.067191
0.108314,0.044926,-0.084870,0.038495,0.377960,0.057227,0.673713,-0.042560,0.350357,-0.000332,-0.237664,-0.020748,0.111804,-0.446915,0.185626,0.370760,-0.530178,-0.000304,-0.065241,0.111089,-0.260760,-0.199059,0.134981,0.421542,0.212560,-0.017385,-0.044636,0.061675,0.649388,0.088133,-0.011090,0.459133,-0.004734,-0.012176,0.022714,-0.621620,-0.106350,0.018371,0.451649,-0.024180
-0.368578,-0.301999,-0.830768,-0.317781,0.034245,-0.027426,-0.390404,0.851613,0.463044,0.551251,0.322269,0.135952,-0.007572,-0.351769,-0.046664,-0.375843,0.161800,0.964550,-0.038312,0.299474,-0.617531,0.228801,-0.159118,-0.082100,0.058828,0.065716,0.059818,0.054878,0.357004,0.075392,0.147421,0.306409,-0.161878,-0.241103,-0.489872,0.031935,0.028064,-0.032152,-0.069931,0.073233
0.291354,-0.002671,-0.281721,-0.247257,0.162233,-0.007972,0.133344,0.082601,0.590683,-0.270978,0.409081,0.041278,-0.198702,-0.020040,0.057025,-0.230225,0.157483,-0.158480,-0.002134,0.405901,-0.370264,-0.032189,-0.005798,-0.022976,0.087067,0.122454,-0.055643,0.082954,0.439168,0.095975,0.033300,0.089676,-0.068512,0.374336,-0.354534,-0.005360,0.072809,0.056653,-0.063588,0.108288
0.281794,0.001399,-0.125290,0.009268,0.693003,-0.025000,0.192489,-0.495787,0.668020,-0.075529,-0.743791,0.012128,0.218742,-0.060807,0.170508,0.700996,-0.394457,-0.013156,-0.045501,0.311861,-0.221971,-0.388010,0.511976,-0.080147,0.286525,0.121306,-0.079982,-0.023471,0.094550,0.173351,0.007664,0.586244,0.340370,0.307479,0.723494,0.799233,-0.120309,0.137774,-0.510684,-0.264845
0.893423,0.584375,0.962169,-0.135153,0.794864,-0.389033,-0.247553,0.720841,0.047547,0.144011,-0.099382,0.000507,-0.005252,-0.435295,-0.163760,-0.622739,-0.792668,0.001643,-0.416547,0.606161,0.400108,-0.233268,0.319073,0.743700,0.090963,-0.409781,0.344288,-0.564440,-0.908611,-0.850037,-0.108908,0.827620,0.434581,-0.008712,0.304015,0.960175,-0.618355,-0.568601,0.682553,-0.672615
0.034954,0.020102,-0.009548,0.027921,0.518011,0.139464,0.748833,-0.029474,0.525190,-0.000641,-0.453693,-0.042422,0.005169,-0.550012,0.457915,0.221277,-0.845076,-0.000038,-0.339110,-0.004199,0.047189,-0.235208,0.115153,0.366520,0.142065,-0.034019,0.006530,-0.001622,0.300925,0.088226,-0.019397,0.578458,-0.003362,-0.064037,0.017151,-0.484445,-0.201012,0.013229,0.507266,-0.037886
0.939039,-0.671050,-0.523496,-0.039644,0.201677,-0.053451,-0.751240,0.472650,-0.086257,0.629342,0.545280,-0.307678,0.000411,0.000940,-0.407940,-0.924736,-0.195718,0.035121,0.943049,0.839016,0.167729,-0.270379,0.325649,0.535729,0.121401,-0.233528,-0.162438,-0.451956,-0.880353,-0.691250,-0.047080,-0.252491,-0.189122,-0.020401,0.074332,-0.142260,-0.468073,0.065113,0.584193,-0.340451
0.067803,0.000425,-0.057071,-0.188996,0.594509,0.152806,0.328368,0.037038,0.839924,-0.004333,-0.836889,0.000647,0.393854,-0.139178,0.325930,0.546944,-0.957428,-0.000482,-0.526678,0.037775,0.088101,-0.440689,0.274499,0.414720,0.091311,-0.073754,0.040716,-0.365750,-0.558059,0.063598,-0.013680,0.508153,-0.005007,-0.005463,0.005468,-0.532677,-0.385527,0.035067,0.793677,-0.068955
0.005275,0.028804,0.354387,0.008787,0.254036,-0.861119,0.021862,-0.268748,-0.080493,-0.492603,-0.194070,-0.183180,0.915256,-0.527987,0.066583,0.513154,-0.011950,-0.079027,-0.088659,-0.289491,0.084059,-0.616015,0.309363,0.824459,0.004906,-0.049645,-0.092824,-0.493075,-0.347514,-0.641353,-0.003776,-0.549697,-0.078376,0.280907,0.063505,-0.893731,-0.681911,0.279608,0.966588,-0.530570
0.900895,0.000567,-0.558871,-0.330828,0.961025,0.001362,0.785136,0.444629,0.379911,0.104453,-0.864324,0.003611,0.274047,-0.019745,0.479394,-0.985872,-0.928643,-0.000140,0.775692,0.669496,0.257456,-0.532338,0.488260,0.509161,0.158302,-0.109326,-0.005979,-0.335831,-0.623553,0.255311,-0.039170,0.603318,0.031741,-0.009082,0.015647,-0.695162,-0.430217,0.083543,0.743561,-0.117524
0.405395,0.053280,0.027790,-0.015389,0.467956,-0.306809,0.582548,-0.041970,0.111501,0.045897,-0.585272,0.055724,0.334641,-0.556922,0.284968,0.084241,-0.357533,-0.007339,-0.222484,0.096010,0.282997,-0.430218,0.510789,0.663928,0.078194,-0.068389,-0.035026,-0.091961,0.090222,0.196756,-0.007603,0.539445,-0.051024,0.164004,0.462072,-0.093471,-0.351441,0.177435,0.210839,-0.565001
0.120986,0.001640,-0.050402,0.345980,-0.037645,0.080802,0.125144,-0.451020,0.632258,-0.026478,-0.236877,0.009326,-0.086120,-0.043743,0.088702,0.379149,-0.399077,-0.003675,-0.087682,0.160629,-0.176419,-0.193296,0.119246,0.405964,0.225332,-0.016944,-0.025111,0.081390,0.669411,0.087775,-0.016925,0.420661,-0.014347,0.222667,-0.020697,-0.452419,-0.094225,0.022085,0.245581,-0.055937
0.443249,-0.806795,-0.863546,-0.141815,0.074971,0.001148,-0.392689,0.680204,-0.416037,0.901766,0.456200,0.128081,-0.000917,0.211747,-0.041852,-0.707591,0.132715,0.902793,0.429658,0.563903,-0.545700,0.260682,-0.549452,-0.011346,-0.040422,-0.078705,0.137877,0.004609,-0.046858,0.068309,0.154227,0.455165,0.085062,-0.347313,-0.390489,0.043689,0.110695,-0.084009,-0.013786,0.064871
0.120986,0.001640,-0.050402,0.345980,-0.037645,0.080802,0.125144,-0.451020,0.632258,-0.026478,-0.236877,0.009326,-0.086120,-0.043743,0.088702,0.379149,-0.399077,-0.003675,-0.087682,0.160629,-0.176419,-0.193296,0.119246,0.405964,0.225332,-0.016944,-0.025111,0.081390,0.669411,0.087775,-0.016925,0.420661,-0.014347,0.222667,-0.020697,-0.452419,-0.094225,0.022085,0.245581,-0.055937
-0.133652,-0.690147,-0.196061,-0.187049,-0.042616,0.037254,-0.726436,0.696018,-0.879031,0.658082,0.690168,-0.830194,-0.002354,0.895449,-0.104877,-0.029052,0.162969,0.980933,-0.506100,0.167332,0.061707,-0.673519,0.527534,0.797066,0.014118,-0.109459,-0.060242,-0.479105,-0.352943,-0.026241,-0.003197,-0.250718,-0.047540,0.136484,0.047533,-0.901125,-0.663038,0.204542,0.967674,-0.456939
0.959388,-0.001596,-0.508814,-0.263615,0.907526,-0.005588,0.637207,0.700949,0.259687,0.192211,-0.575700,0.007773,0.202093,-0.001607,0.400539,-0.997372,-0.594453,-0.000245,0.821256,0.947437,0.616042,-0.493941,0.384184,0.127146,0.001447,-0.911958,0.467997,-0.794834,-0.947493,-0.969954,-0.753345,-0.412008,0.702792,0.000158,0.020539,-0.637158,-0.718404,-0.937653,0.741590,-0.720981
0.291354,-0.002671,-0.281721,-0.247256,0.162233,-0.007972,0.133344,0.082601,0.590683,-0.270978,0.409081,0.041278,-0.198701,-0.020040,0.057025,-0.230225,0.157483,-0.158480,-0.002134,0.405901,-0.370264,-0.032189,-0.005798,-0.022976,0.087067,0.122454,-0.055643,0.082954,0.439168,0.095975,0.033300,0.089676,-0.068512,0.374336,-0.354534,-0.005360,0.072809,0.056653,-0.063588,0.108288
